idade,data,endereco,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
44,15/06/1979,"Via Silveira
Senhor Dos Passos
64915-799 Teixeira / MG",Mato Grosso,3546.29,Ensino Médio,0,Casado,Educação
58,07/08/1965,"Trecho de Pereira, 95
Jardim Felicidade
50486-611 da Mata / ES",Piauí,12827.4,Ensino Superior,0,Casado,Tecnologia
41,04/07/1982,"Sítio Natália Aragão, 76
Conjunto Serra Verde
26482548 da Mata do Oeste / CE",Pernambuco,10365.48,Ensino Médio,0,Casado,Tecnologia
30,02/10/1993,"Lago Gomes
Novo Tupi
88655735 Cavalcanti / SP",Amazonas,6675.26,Ensino Superior,1,Solteiro,Tecnologia
51,08/01/1973,"Avenida Valentina Rezende, 62
Cidade Nova
90555033 Moreira / RJ",Rio de Janeiro,4236.62,Ensino Fundamental,0,Casado,Tecnologia
56,09/12/1967,"Passarela de Silveira, 237
Fazendinha
66868190 da Paz / AC",Santa Catarina,13447.63,Ensino Superior,0,Casado,Saúde
20,18/04/2003,"Avenida Rodrigues, 537
Vila Suzana Primeira Seção
72656-720 Fernandes / AP",Amapá,4666.32,Ensino Superior,1,Casado,Tecnologia
43,25/11/1980,"Quadra Bruna Martins, 23
Vila Primeiro De Maio
67410-273 Vieira / PE",Roraima,5525.55,Ensino Médio,2,Solteiro,Educação
45,10/10/1978,"Feira Nathan da Paz, 380
Monte São José
49665-734 Cavalcanti de da Cunha / RO",Amazonas,6803.87,Ensino Médio,1,Divorciado,Indústria
40,04/11/1983,"Avenida Pedro Henrique Ribeiro
Heliopolis
61173042 Rocha / TO",Rondônia,6608.2,Ensino Médio,1,Casado,Comércio
28,05/01/1996,"Vereda Sales, 77
Salgado Filho
02760086 da Rosa de Ribeiro / AM",Piauí,4264.64,Ensino Fundamental,0,Solteiro,Educação
33,03/04/1991,"Morro Almeida, 62
Serra Do Curral
61643671 Campos Alegre / GO",Ceará,3226.58,Ensino Médio,0,Casado,Saúde
40,03/01/1984,"Setor Agatha Ribeiro
Nova Esperança
19584598 Mendes de Ferreira / PR",Mato Grosso do Sul,8866.21,Ensino Médio,1,Solteiro,Tecnologia
30,13/08/1993,"Vale Peixoto, 237
Vila Aeroporto Jaraguá
98025-988 Correia / MS",Pará,1731.36,Ensino Fundamental,0,Casado,Educação
53,10/07/1970,"Rua de Cardoso, 3
Engenho Nogueira
84552-720 da Rosa / DF",Espírito Santo,2928.71,Ensino Fundamental,0,Solteiro,Educação
18,29/11/2005,"Largo de Pereira, 854
Novo São Lucas
79225931 Ribeiro de Almeida / MT",Goiás,3514.53,Ensino Superior,5,Casado,Educação
36,28/02/1988,"Trevo Danilo Melo, 89
Nossa Senhora Do Rosário
02412-726 Fernandes da Mata / RJ",Bahia,11497.91,Ensino Superior,0,Casado,Indústria
36,30/03/1988,"Vale de Ribeiro
Jardim Montanhês
26674-549 da Luz / SP",Maranhão,3240.05,Ensino Fundamental,3,Solteiro,Saúde
38,29/09/1985,"Fazenda Nascimento, 27
Mirante
78675403 Monteiro / AP",Acre,13072.05,Ensino Superior,1,Casado,Tecnologia
42,13/07/1981,"Trevo de Ferreira, 3
Marajó
44660-028 Rodrigues / MA",Paraná,8468.54,Pós-graduação,3,Casado,Indústria
45,04/09/1978,"Viela de Moraes, 7
Jardim Atlântico
73579-877 da Costa / AC",Mato Grosso do Sul,3899.68,Ensino Médio,1,Divorciado,Comércio
63,30/08/1960,"Conjunto de Fogaça
Jardim Dos Comerciarios
81866-372 Azevedo de Goiás / CE",Rio Grande do Norte,13419.99,Ensino Superior,2,Casado,Educação
24,20/05/1999,"Viela de Souza
Castelo
98368714 Viana / CE",Sergipe,5153.86,Ensino Médio,5,Solteiro,Educação
45,05/04/1979,"Vila Almeida, 60
Mangabeiras
18057-037 Freitas / MG",Espírito Santo,8452.0,Ensino Superior,2,Casado,Indústria
47,01/07/1976,"Rua Ana Vitória Rodrigues, 2
São Francisco Das Chagas
59662032 Cunha / PB",Alagoas,13037.81,Ensino Superior,0,Casado,Comércio
22,28/06/2001,"Esplanada da Luz, 62
Ipiranga
23727021 Cardoso da Serra / MS",Distrito Federal,3486.17,Ensino Fundamental,1,Casado,Educação
31,13/12/1992,"Avenida Santos
Itapoa
81760-397 Pires / MG",Amapá,5231.89,Ensino Médio,1,Casado,Indústria
40,28/08/1983,"Quadra Isis Vieira, 36
Conjunto Serra Verde
67177428 Costela / AL",Bahia,6261.65,Ensino Médio,1,Casado,Saúde
58,23/08/1965,"Alameda Cardoso, 323
Mirante
94989837 Silveira da Serra / RN",Paraíba,17313.15,Ensino Superior,1,Solteiro,Indústria
29,18/05/1994,"Residencial Enrico Aragão
Vila Batik
16475-075 Rocha / RJ",Amapá,11615.8,Pós-graduação,3,Solteiro,Indústria
52,09/01/1972,"Viela de Oliveira, 8
Penha
81247665 Barbosa / MT",Piauí,13415.89,Ensino Superior,0,Solteiro,Educação
47,14/06/1976,"Residencial de da Paz, 44
Vila Trinta E Um De Março
89886711 Melo de das Neves / PB",Paraíba,9975.15,Ensino Médio,0,Solteiro,Tecnologia
20,30/09/2003,"Recanto de Moura
Araguaia
44383-928 das Neves / SE",Rondônia,4427.66,Ensino Superior,1,Casado,Indústria
18,16/11/2005,"Estação de Lopes, 1
Custodinha
40947020 Moraes / RS",Paraná,4232.5,Ensino Superior,0,Divorciado,Indústria
37,07/02/1987,"Lagoa Alexandre Costa, 332
Parque São Pedro
98942-828 Lima / PA",Roraima,8859.25,Pós-graduação,0,Casado,Indústria
23,27/04/2000,"Campo Gomes, 67
Urca
17349309 Carvalho de Moura / AP",São Paulo,3828.86,Ensino Superior,0,Casado,Indústria
64,21/04/1959,"Trevo Helena Ferreira, 77
Vila Oeste
43549-061 Monteiro Grande / RJ",Mato Grosso,12265.63,Ensino Médio,2,Casado,Tecnologia
21,17/11/2002,"Trevo de Carvalho, 85
Morro Dos Macacos
82201-102 Fogaça do Norte / RJ",Pará,2158.39,Ensino Fundamental,0,Casado,Tecnologia
25,02/12/1998,"Loteamento Cunha, 79
Dom Joaquim
21166175 da Mota das Pedras / CE",Mato Grosso,6319.97,Ensino Médio,0,Casado,Tecnologia
26,04/06/1997,"Ladeira Arthur Cardoso, 39
Guaratã
27464960 Rodrigues do Campo / PB",Minas Gerais,8854.56,Ensino Superior,0,Divorciado,Indústria
46,02/01/1978,"Via de Cardoso, 86
Conjunto Floramar
26124696 Jesus / MT",Minas Gerais,15281.97,Pós-graduação,1,Casado,Educação
39,28/04/1984,"Condomínio de da Paz, 78
Beija Flor
74711-505 Moraes / MG",Acre,2874.22,Ensino Fundamental,0,Casado,Tecnologia
51,09/02/1973,"Recanto Sofia Cardoso, 898
Granja De Freitas
77446-889 Porto de Cunha / PI",Bahia,9682.9,Ensino Médio,3,Viúvo,Saúde
40,22/08/1983,"Travessa Natália da Cruz
Pompéia
67227674 Silva / DF",Distrito Federal,2619.59,Ensino Fundamental,1,Casado,Saúde
48,18/07/1975,"Ladeira de Mendes, 142
Vila Tirol
65566653 Nascimento Grande / RS",Rio Grande do Norte,6752.12,Ensino Médio,1,Solteiro,Tecnologia
29,11/07/1994,"Esplanada de Viana, 8
Alta Tensão 2ª Seção
35798-317 Melo / SC",Paraná,4496.37,Ensino Superior,2,Casado,Educação
63,25/01/1961,"Loteamento Isis Porto
Rio Branco
86278-823 Costa de Minas / MA",Pará,2948.21,Ensino Fundamental,0,Casado,Educação
27,20/12/1996,"Trevo de Rezende, 85
Chácara Leonina
06661-726 da Paz / AM",São Paulo,3046.06,Ensino Fundamental,1,Viúvo,Indústria
27,03/05/1996,"Rodovia Elisa Fernandes, 191
Bandeirantes
37315741 Rezende / RN",Ceará,4862.91,Ensino Fundamental,1,Casado,Tecnologia
50,22/03/1974,"Avenida Marina Teixeira, 4
Conjunto Minas Caixa
01757744 da Rosa dos Dourados / ES",Rio de Janeiro,16397.71,Ensino Superior,0,Divorciado,Tecnologia
50,02/05/1973,"Estação de da Rosa, 62
Vila Jardim São José
97801-488 da Conceição / RO",Minas Gerais,8120.23,Ensino Superior,0,Casado,Saúde
44,27/03/1980,"Jardim João Gabriel da Cunha, 8
Buraco Quente
66350205 Ferreira / CE",Piauí,9153.47,Ensino Superior,1,Casado,Saúde
28,06/12/1995,"Viela de Azevedo, 38
Itapoa
97095635 Carvalho de Carvalho / AP",Paraná,8148.38,Pós-graduação,0,Casado,Indústria
65,17/09/1958,"Via Moura
Conjunto Paulo Vi
40649295 Moura Paulista / MA",São Paulo,7280.59,Ensino Superior,2,Casado,Saúde
37,01/02/1987,"Distrito de da Luz
Jardim São José
91746168 Rodrigues do Campo / CE",Amazonas,4783.73,Ensino Médio,0,Casado,Educação
81,12/12/1942,"Aeroporto Luiza Nunes, 91
Conjunto Califórnia I
20517513 Fernandes / BA",Amazonas,10591.79,Pós-graduação,2,Casado,Educação
47,15/04/1976,"Rodovia Campos, 84
Vila Esplanada
83395378 Farias / RO",Rondônia,3360.23,Ensino Médio,1,Casado,Educação
44,30/10/1979,"Condomínio de da Mata
Paraíso
64883863 Alves / RR",Alagoas,5236.01,Ensino Superior,1,Casado,Educação
80,02/05/1943,"Sítio Nunes, 8
Ventosa
82228687 Oliveira de Monteiro / DF",Rondônia,2786.54,Ensino Fundamental,1,Solteiro,Indústria
35,22/05/1988,"Aeroporto de Souza, 10
Vila Santa Monica 1ª Seção
04031-095 Pinto / MT",Minas Gerais,5014.6,Ensino Médio,2,Casado,Educação
22,23/07/2001,"Viela Rafael Silva, 98
Luxemburgo
31555-472 da Mota / MA",Distrito Federal,2446.82,Ensino Médio,1,Solteiro,Indústria
28,26/04/1995,"Recanto Brenda Souza, 51
Venda Nova
39108289 Costela do Galho / DF",Alagoas,3911.15,Ensino Médio,0,Solteiro,Tecnologia
49,17/08/1974,"Chácara Nina Nogueira, 20
Antonio Ribeiro De Abreu 1ª Seção
74311-912 Vieira dos Dourados / TO",Tocantins,7886.85,Ensino Médio,1,Solteiro,Comércio
30,23/06/1993,"Vale da Costa, 44
Canaa
87164792 da Rocha de Sales / BA",Bahia,8477.14,Ensino Médio,0,Casado,Indústria
49,06/01/1975,"Trecho Samuel Rocha, 89
Vila Real 1ª Seção
51466-885 Novaes Grande / PI",Rio Grande do Norte,14931.92,Ensino Superior,1,Casado,Comércio
19,06/06/2004,"Esplanada Valentina Mendes, 36
Cdi Jatoba
85780669 da Cruz de Minas / RR",Bahia,2858.38,Ensino Fundamental,0,Casado,Educação
24,26/09/1999,"Trecho da Cunha
Vila Piratininga Venda Nova
52519617 Peixoto / PB",São Paulo,5493.29,Ensino Superior,1,Casado,Indústria
37,14/08/1986,"Viela de Pires, 11
Maria Tereza
57902630 Araújo do Amparo / SP",Distrito Federal,7357.14,Ensino Médio,0,Casado,Educação
40,04/08/1983,"Estação Mariana Correia
Itaipu
20827780 da Conceição / MA",Roraima,4743.33,Ensino Médio,1,Casado,Saúde
28,14/12/1995,"Ladeira de da Mota, 9
Oeste
53176845 da Luz Alegre / AC",Acre,3433.18,Ensino Fundamental,0,Divorciado,Educação
39,09/04/1985,"Área Porto, 188
Vila São Dimas
27849948 Nunes Alegre / GO",Mato Grosso do Sul,8672.93,Ensino Médio,0,Casado,Tecnologia
54,17/04/1969,"Favela Costela, 82
Graça
86859446 Martins do Amparo / SC",Paraná,4752.42,Ensino Médio,0,Casado,Comércio
32,16/07/1991,"Núcleo de da Cunha, 99
Aeroporto
14295196 Rodrigues das Flores / AL",Pernambuco,4352.13,Ensino Médio,0,Casado,Tecnologia
59,30/09/1964,"Praça Maria Fernanda Azevedo, 76
Vila Paquetá
02770-515 Ribeiro de Duarte / BA",Rio Grande do Norte,5415.84,Ensino Médio,2,Casado,Comércio
52,10/03/1972,"Colônia de da Cruz, 21
São Salvador
28828507 da Paz do Campo / PE",Sergipe,10681.17,Pós-graduação,1,Divorciado,Comércio
28,18/08/1995,"Largo de da Rocha, 45
Estoril
34185-981 Sales das Flores / CE",Goiás,8303.2,Ensino Superior,2,Casado,Tecnologia
30,25/03/1994,"Área da Cruz, 2
Vila Real 2ª Seção
89096-926 Freitas da Serra / MS",Mato Grosso,3913.08,Ensino Médio,0,Casado,Saúde
25,15/11/1998,"Morro de Cavalcanti, 378
Boa Esperança
58335-726 da Rocha / AP",Bahia,3785.15,Ensino Médio,5,Casado,Tecnologia
38,11/04/1986,"Alameda de Jesus, 73
Bonsucesso
90888294 Aragão / PR",Santa Catarina,12044.99,Ensino Superior,3,Solteiro,Indústria
22,16/02/2002,"Área Pires, 13
Vila Vista Alegre
99779581 da Mota / CE",Distrito Federal,3033.1,Ensino Médio,1,Casado,Saúde
57,25/03/1967,"Favela Lima, 2
Esperança
20464585 Azevedo de Sales / ES",Mato Grosso do Sul,12156.92,Ensino Médio,0,Solteiro,Tecnologia
57,29/01/1967,"Largo Rezende, 2
Conjunto Bonsucesso
94392-894 Monteiro / PI",Rio Grande do Sul,7420.19,Ensino Superior,0,Casado,Tecnologia
21,25/01/2003,"Lagoa Almeida, 8
Vila Jardim Alvorada
80238-473 Vieira / RS",Espírito Santo,3427.57,Ensino Médio,2,Casado,Tecnologia
27,28/03/1997,"Trecho Monteiro, 1
Santa Rita
95686129 Viana / SE",Paraná,4252.36,Ensino Fundamental,0,Casado,Tecnologia
18,16/08/2005,"Travessa de Gomes, 83
São Marcos
24481866 Nunes da Serra / BA",Tocantins,7892.31,Ensino Médio,1,Divorciado,Tecnologia
22,28/04/2001,"Recanto Vieira
Novo Santa Cecilia
10625279 Silveira da Prata / SP",Mato Grosso do Sul,4677.49,Ensino Superior,0,Casado,Saúde
72,02/07/1951,"Lagoa da Cunha, 11
Grotinha
56824019 Pereira / RN",Ceará,5329.18,Ensino Superior,0,Solteiro,Indústria
37,19/09/1986,"Feira de Farias, 94
Atila De Paiva
49522309 Rocha / PE",Mato Grosso do Sul,3953.82,Ensino Fundamental,1,Casado,Indústria
54,07/11/1969,"Trecho de Farias, 88
Novo Aarão Reis
76432191 Rezende / RO",Roraima,5698.03,Ensino Médio,1,Casado,Tecnologia
27,27/01/1997,"Viaduto de Vieira, 80
Mariano De Abreu
84981-474 Araújo do Sul / TO",Amazonas,8187.26,Ensino Superior,1,Casado,Tecnologia
46,11/08/1977,"Residencial Rodrigues, 285
Biquinhas
87519634 Pinto de Rezende / RR",Goiás,3935.27,Ensino Médio,2,Casado,Educação
50,01/02/1974,"Passarela Martins, 484
Centro
02178-371 Nascimento Paulista / SP",Alagoas,6152.22,Ensino Médio,0,Divorciado,Indústria
36,09/07/1987,"Morro de Campos, 8
Aparecida
30423-728 Rodrigues da Praia / ES",Goiás,6947.99,Pós-graduação,1,Solteiro,Comércio
49,13/05/1974,"Praia Maria Oliveira
Manacas
16722-166 Gonçalves dos Dourados / GO",Santa Catarina,5299.24,Ensino Médio,0,Casado,Educação
61,01/06/1962,"Vila de Lopes, 18
Vila São Gabriel
76182-632 Fernandes / MA",Bahia,11754.23,Ensino Médio,0,Solteiro,Comércio
57,23/09/1966,"Núcleo Araújo, 18
Lorena
44501-855 da Luz do Amparo / RJ",Alagoas,12535.87,Ensino Médio,1,Casado,Indústria
50,30/04/1973,"Feira Aragão, 7
Corumbiara
38797782 Freitas da Prata / PI",Espírito Santo,6323.01,Ensino Fundamental,4,Casado,Indústria
64,13/01/1960,"Praça Cardoso, 748
Candelaria
61329-335 Dias / PB",Rio Grande do Norte,8926.58,Ensino Superior,2,Casado,Tecnologia
36,29/05/1987,"Morro de Barbosa, 714
Eymard
27293340 Alves / GO",Mato Grosso,10853.79,Ensino Superior,0,Casado,Saúde
18,24/12/2005,"Ladeira de Costela, 7
Vila Jardim Alvorada
08694-412 Pereira / PI",Paraíba,5034.04,Ensino Superior,1,Solteiro,Indústria
44,25/05/1979,"Sítio de Nascimento
Maria Virgínia
00047271 das Neves Alegre / MA",Alagoas,9273.52,Ensino Médio,1,Casado,Tecnologia
33,17/01/1991,"Viaduto Araújo, 175
Vila Real 2ª Seção
05325409 Souza de Minas / MA",Rio de Janeiro,5881.04,Ensino Médio,1,Solteiro,Comércio
29,18/02/1995,"Praça Dias, 10
Nova Floresta
00452812 da Rocha das Pedras / SP",Minas Gerais,3684.06,Ensino Médio,2,Casado,Saúde
22,18/07/2001,"Aeroporto de da Costa, 7
Jardim América
65724084 Moraes / BA",Acre,4505.08,Ensino Médio,0,Casado,Tecnologia
39,02/05/1984,"Avenida Eloah Moura, 28
Embaúbas
55632-360 Pinto / PE",Amazonas,10560.35,Ensino Médio,1,Solteiro,Tecnologia
41,11/07/1982,"Trecho de da Mata, 35
Serra
61582665 Costa de Pires / PR",Amapá,5202.42,Ensino Fundamental,3,Solteiro,Tecnologia
50,28/09/1973,"Largo Felipe da Mata, 55
São Francisco
00514466 Sales do Galho / RO",Paraíba,3971.62,Ensino Fundamental,0,Solteiro,Comércio
51,18/06/1972,"Parque Nogueira, 84
Grota
06093-182 Porto de Nunes / PR",Amazonas,6928.97,Ensino Superior,3,Casado,Saúde
30,13/01/1994,"Rodovia Silva, 66
Pousada Santo Antonio
35768007 da Paz / PI",Ceará,5824.03,Ensino Superior,1,Casado,Tecnologia
31,25/02/1993,"Jardim de Nunes, 49
Europa
40527-169 Cardoso / RO",Alagoas,3763.74,Ensino Fundamental,1,Divorciado,Comércio
29,26/04/1994,"Favela de Ramos, 5
Outro
89710-051 Castro de Cardoso / PA",Espírito Santo,5221.54,Ensino Médio,1,Casado,Tecnologia
34,10/11/1989,"Feira de Duarte, 174
Araguaia
90895-019 Cunha de da Costa / PI",Distrito Federal,3996.15,Ensino Fundamental,0,Divorciado,Comércio
27,16/08/1996,"Sítio Lopes, 1
Vila Cemig
63126-298 Martins Paulista / SC",Bahia,10408.25,Ensino Superior,2,Solteiro,Indústria
51,27/07/1972,"Avenida Isaac Alves, 5
Salgado Filho
26253-557 Pinto / MA",Maranhão,6697.77,Ensino Médio,1,Casado,Indústria
29,24/07/1994,"Pátio Lopes, 48
Cidade Nova
84846-572 da Paz / CE",Alagoas,3598.79,Ensino Médio,0,Casado,Tecnologia
57,28/06/1966,"Colônia Anthony Ferreira, 21
Colégio Batista
16688-296 Lopes do Amparo / AM",Minas Gerais,4642.28,Ensino Médio,2,Casado,Educação
24,17/05/1999,"Vila Ryan Caldeira
Marajó
28775-816 Moura / PR",Sergipe,13326.09,Pós-graduação,2,Casado,Tecnologia
63,23/04/1960,"Viaduto de Moreira, 3
Aarão Reis
48768483 Monteiro / SC",Rio de Janeiro,8176.61,Pós-graduação,0,Solteiro,Comércio
48,22/10/1975,"Estação de Oliveira, 76
Nossa Senhora Da Aparecida
78604-548 Viana / SC",Piauí,9685.31,Ensino Superior,0,Casado,Comércio
48,23/02/1976,"Lagoa Ferreira, 19
Varzea Da Palma
16607-796 Alves do Amparo / PI",Roraima,11756.45,Ensino Médio,0,Casado,Tecnologia
48,08/04/1976,"Estação Fernandes, 591
Bonfim
61221397 Moura de Barbosa / RO",Rio de Janeiro,9850.34,Ensino Médio,0,Casado,Tecnologia
34,11/05/1989,"Conjunto Pinto, 12
Buritis
99564280 Nogueira / PI",Maranhão,7364.87,Ensino Médio,2,Casado,Saúde
24,25/02/2000,"Parque Maria Luiza Carvalho, 212
Padre Eustáquio
42298-854 Rocha da Praia / AP",Rio Grande do Sul,5987.48,Ensino Médio,2,Casado,Tecnologia
45,29/12/1978,"Estrada Heloísa Nascimento, 1
Vila Pilar
82482-638 Costela da Prata / MG",Distrito Federal,8355.93,Ensino Médio,1,Solteiro,Indústria
63,06/06/1960,"Colônia Antônio Peixoto
Mariquinhas
14449005 Castro / GO",Amapá,6598.59,Ensino Médio,0,Casado,Saúde
43,23/07/1980,"Jardim Emanuel Cavalcanti, 67
Suzana
77915639 da Luz / RN",Paraná,13427.18,Ensino Superior,1,Casado,Saúde
64,11/09/1959,"Estrada Silveira
Baleia
84625325 Barbosa / PR",Pará,3917.76,Ensino Fundamental,0,Casado,Comércio
44,08/04/1980,"Rua Moraes, 2
São Jorge 3ª Seção
76091978 Farias das Flores / AC",Distrito Federal,9024.95,Ensino Médio,1,Solteiro,Comércio
47,31/12/1976,"Aeroporto da Rosa, 59
Lagoa
21695629 Campos / GO",Rio Grande do Sul,5993.88,Ensino Superior,1,Solteiro,Educação
26,05/07/1997,"Praça Gabrielly Nogueira, 1
Penha
20179965 Ramos da Serra / MG",Bahia,5179.34,Ensino Médio,0,Solteiro,Educação
35,14/10/1988,"Parque Levi Teixeira, 178
Paraíso
28632860 Azevedo / TO",Paraíba,6055.2,Ensino Médio,0,Divorciado,Indústria
29,14/10/1994,"Avenida Sophie da Cruz, 51
Unidas
24286-802 Correia do Galho / PE",Pernambuco,4840.48,Ensino Superior,1,Casado,Comércio
35,28/03/1989,"Setor de Martins, 12
Mariquinhas
95012639 Lima do Sul / RN",Acre,4001.96,Ensino Médio,3,Divorciado,Tecnologia
55,16/06/1968,"Área Pedro Miguel da Costa, 22
Pirineus
84835-184 Silveira / DF",Rondônia,16621.96,Pós-graduação,0,Casado,Tecnologia
36,13/03/1988,"Recanto Moreira, 22
Serra Verde
48174492 Pires do Amparo / RO",Sergipe,5887.51,Ensino Médio,2,Solteiro,Tecnologia
26,04/01/1998,"Jardim Lucas da Conceição, 8
Conjunto Jatoba
44092-760 Nogueira / SC",Rio Grande do Sul,3416.88,Ensino Fundamental,1,Solteiro,Educação
22,12/07/2001,"Conjunto de Duarte, 4
Conjunto Floramar
38022-186 Teixeira Verde / ES",Ceará,7551.15,Ensino Superior,0,Casado,Tecnologia
21,06/06/2002,"Área Almeida, 20
São Marcos
58295-633 Pires do Oeste / MG",Pernambuco,8199.25,Ensino Médio,0,Casado,Tecnologia
31,10/02/1993,"Núcleo de Sales, 59
Vila Maria
95586501 Moreira de Goiás / RN",Mato Grosso do Sul,3456.19,Ensino Médio,0,Casado,Saúde
27,16/03/1997,"Alameda de Sales
Braúnas
17795797 Pereira de Goiás / RS",Distrito Federal,8642.28,Ensino Médio,0,Casado,Saúde
22,05/07/2001,"Trecho Porto, 6
Flavio Marques Lisboa
76106-386 Barros da Mata / RO",Acre,2277.83,Ensino Fundamental,2,Casado,Saúde
36,12/06/1987,"Passarela Felipe da Cruz
Delta
04851799 da Cruz de Minas / RJ",Alagoas,10019.8,Ensino Superior,4,Casado,Tecnologia
77,31/08/1946,"Residencial de Pires, 21
Antonio Ribeiro De Abreu 1ª Seção
53753-969 Nogueira do Oeste / PI",Pernambuco,3834.37,Ensino Médio,1,Casado,Indústria
66,21/10/1957,"Favela de Oliveira, 68
Santana Do Cafezal
98497594 Moreira / RO",Espírito Santo,5249.36,Ensino Médio,0,Divorciado,Comércio
43,30/03/1981,"Distrito Diogo Teixeira, 13
São Gabriel
56234257 das Neves / MS",Amazonas,7501.44,Ensino Médio,1,Casado,Saúde
42,24/03/1982,"Área da Luz, 839
Vila São Geraldo
50796-796 da Cruz de Goiás / SE",Espírito Santo,1686.72,Ensino Fundamental,0,Casado,Educação
61,02/10/1962,"Quadra de Jesus, 13
Boa União 1ª Seção
22712661 Pereira Alegre / RJ",Piauí,13678.34,Ensino Médio,1,Solteiro,Comércio
27,21/07/1996,"Núcleo Pires, 21
Vila Betânia
22885-529 Nogueira da Praia / PR",Goiás,7293.42,Ensino Médio,0,Casado,Tecnologia
44,15/03/1980,"Praia de Martins, 68
Granja De Freitas
39435-010 da Luz de Martins / AL",Ceará,5426.83,Ensino Fundamental,0,Casado,Saúde
82,03/05/1941,"Feira da Rocha, 61
Vila Jardim Montanhes
02003-985 Cunha do Campo / SE",Piauí,12242.35,Ensino Médio,3,Casado,Comércio
24,05/08/1999,"Viela de Teixeira, 57
Vila Novo São Lucas
58457688 Mendes de Gonçalves / PB",Maranhão,9746.76,Ensino Superior,1,Casado,Indústria
52,16/12/1971,"Avenida de Pereira, 79
Piraja
17922403 Peixoto da Praia / MS",Sergipe,9425.08,Ensino Médio,0,Solteiro,Comércio
26,06/06/1997,"Área Cunha, 99
Jardim Dos Comerciarios
87221-995 da Luz / RJ",Maranhão,5265.84,Ensino Médio,1,Casado,Educação
21,29/03/2003,"Recanto de Novaes, 59
São José
03513707 Novaes Alegre / MT",Maranhão,7673.75,Ensino Superior,0,Casado,Educação
47,13/01/1977,"Campo Kaique Castro, 38
Camargos
66564-019 Porto / ES",Paraná,8823.05,Ensino Médio,1,Solteiro,Educação
25,05/02/1999,"Estação de Peixoto
Calafate
74514084 Jesus / RO",Pernambuco,8137.09,Ensino Superior,0,Divorciado,Educação
18,30/10/2005,"Trevo Luiz Fernando Peixoto, 257
Santana Do Cafezal
57584-811 Almeida Grande / RS",Paraná,6974.89,Ensino Superior,3,Divorciado,Educação
51,30/06/1972,"Chácara de Viana, 1
Araguaia
02907364 da Rosa das Pedras / MT",Tocantins,4296.8,Ensino Médio,0,Solteiro,Comércio
21,19/08/2002,"Passarela Freitas
Barão Homem De Melo 2ª Seção
83783142 da Rosa / SC",Acre,5888.98,Ensino Médio,4,Casado,Comércio
